Folder,Caption,File Path,Cleaned_Caption,Scam_Score_Caption,Label
giveaway,♥️♥️♥️♥️♥️♥️♥️♥️😔.,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-08-19_UTC.txt,,0,0
giveaway,🔐GIVEAWAY ALERT!🔐,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-09-09_UTC.txt,giveaway alert,1,0
giveaway,🎉 SWAG GIVEAWAY 🎉,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-09-55_UTC.txt,swag giveaway,1,0
giveaway,"Thanks to a generous sponsor, one of my lucky followers has the chance to WIN a FREE photoshoot! 📸✨ This amazing giveaway includes up to 1 hour of shoot time and 25-30 beautiful images returned to you! 😍 It’s perfect for portraits, small families of 4, or couples! 💕",C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-10-00_UTC.txt,thanks to a generous sponsor one of my lucky followers has the chance to win a free photoshoot this amazing giveaway includes up to 1 hour of shoot time and 2530 beautiful images returned to you its perfect for portraits small families of 4 or couples,1,0
giveaway,☆彡March Giveaway!,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-10-46_UTC.txt,march giveaway,1,0
giveaway,Celebrate Fat Tuesday with us & pig out on some delicious Paczki!,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-10-59_UTC.txt,celebrate fat tuesday with us pig out on some delicious paczki,0,0
giveaway,WIN IT WEDNESDAY! 🎉,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-11-18_UTC.txt,win it wednesday,0,0
giveaway,☀️GIVEAWAY TIME☀️ Is this too much for a little spring break in Auburn?? 🤨,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-11-31_UTC.txt,giveaway time is this too much for a little spring break in auburn,1,0
giveaway,GIVEAWAY ALERT! 😱 🤩,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-12-04_UTC.txt,giveaway alert,1,0
giveaway,"For my one year of doing nails i’m doing a giveaway!! Thank you guys so much for supporting me in my journey, I appreciate every single one of you guys!💕🫶",C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-12-06_UTC.txt,for my one year of doing nails im doing a giveaway thank you guys so much for supporting me in my journey i appreciate every single one of you guys,1,0
giveaway,Persönliche Frage: Seit wann sammelst du,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-13-24_UTC.txt,persnliche frage seit wann sammelst du,0,0
giveaway,A big shout out to @squipusa for sending out these expanders! I personally love to sleep in these because it helps you get more air while you sleep. I can’t wait to have my man’s try them out!!,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-14-18_UTC.txt,a big shout out to squipusa for sending out these expanders i personally love to sleep in these because it helps you get more air while you sleep i cant wait to have my mans try them out,0,0
giveaway,🎉 Get Your $100 SHEIN Gift Card Now – Limited Time Offer! 🎉,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-14-57_UTC.txt,get your 100 shein gift card now limited time offer,0,0
giveaway,Congratulations to the lucky winners! You have won merchandise of The White Olive Tree. 🥳,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-15-46_UTC.txt,congratulations to the lucky winners you have won merchandise of the white olive tree,1,0
giveaway,"✨Giveaway Alert!✨ As a thank you & to give back to my incredible community I am doing a giveaway for one of my upcycled leather posca purses! ✅ To enter the giveaway you must like this post, be following my account, and tag someone who is an art lover (one additional vote if you tag two people!) - the giveaway is exclusive to US domestic shipping. I will be drawing the winner on Friday March 28th! Love y’all, good luck! 💓 🎨 #giveaway #artgiveaway #artaccount #artistsoninstagram #posca #upcycling #artpage #colorful #womanownedbusiness #paychedelicart #poscaart #poscapens #leather #thrifting #sweepstakes #artcommunity",C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-15-59_UTC.txt,giveaway alert as a thank you to give back to my incredible community i am doing a giveaway for one of my upcycled leather posca purses to enter the giveaway you must like this post be following my account and tag someone who is an art lover one additional vote if you tag two people the giveaway is exclusive to us domestic shipping i will be drawing the winner on friday march 28th love yall good luck giveaway artgiveaway artaccount artistsoninstagram posca upcycling artpage colorful womanownedbusiness paychedelicart poscaart poscapens leather thrifting sweepstakes artcommunity,2,0
giveaway,"#FREE #eBOOK #Giveaway #Nosferatu #Vampire #Horror #Adventure #Mashup #DRACULA OF THE #APES Book One THE URN Available at your favorite online bookstore, and as ""NO STRINGS ATTACHED"" direct download @gwellstaylor (click link in bio)",C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-16-17_UTC.txt,free ebook giveaway nosferatu vampire horror adventure mashup dracula of the apes book one the urn available at your favorite online bookstore and as no strings attached direct download gwellstaylor click link in bio,1,0
giveaway,✨ GIVEAWAY ALERT ✨,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-16-57_UTC.txt,giveaway alert,1,0
giveaway,🚨Announcement 🚨,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-17-18_UTC.txt,announcement,0,0
giveaway,🎉 O nosso primeiro Giveaway!,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-17-39_UTC.txt,o nosso primeiro giveaway,1,0
giveaway,:FLASH GIVEAWAY:,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-17-57_UTC.txt,flash giveaway,1,0
giveaway,Chocolate favors 🤍,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-18-00_UTC.txt,chocolate favors,0,0
giveaway,We’re celebrating our new Instagram with a Money Tree Giveaway! 🌱💰 Bring some good luck and greenery into your home—here’s how to enter:,C:\Users\Asus\AppData\Local\Instaloader\Data\giveaway\2025-02-26_22-18-11_UTC.txt,were celebrating our new instagram with a money tree giveaway bring some good luck and greenery into your homeheres how to enter,1,0
onlineshopping,💙BLUE PRINT CUT OUT MAXI💙,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_21-58-58_UTC.txt,blue print cut out maxi,0,0
onlineshopping,LED Night Light Plug in,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_21-59-06_UTC.txt,led night light plug in,0,0
onlineshopping,"Customized Shorts and other Customised Clothing products are Available. We offer High Quality Customised Street wear, Customised Sports wears, Customised Sports Uniforms for Clothing Brands. Thinking To Startup a Clothing Brand we are here to Provide Cut and Sew Services Available at best Prices",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_21-59-08_UTC.txt,customized shorts and other customised clothing products are available we offer high quality customised street wear customised sports wears customised sports uniforms for clothing brands thinking to startup a clothing brand we are here to provide cut and sew services available at best prices,0,0
onlineshopping,LED Night Light Plug in,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_21-59-09_UTC.txt,led night light plug in,0,0
onlineshopping,#trouser #fashion #trousers #tshirt #tracksuit #hoodies #style #tracksuits #usa #shirt #sportswear #clothing #pants #hoodie #tshirts #pant #jacket #apparel #uk #dress #instagram #trouserstyles #pakistan #jeans #gymwear #ootd #onlineshopping #activewear #shorts #streetwear,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_21-59-20_UTC.txt,trouser fashion trousers tshirt tracksuit hoodies style tracksuits usa shirt sportswear clothing pants hoodie tshirts pant jacket apparel uk dress instagram trouserstyles pakistan jeans gymwear ootd onlineshopping activewear shorts streetwear,0,0
onlineshopping,"Customized Shorts and other Customised Clothing products are Available. We offer High Quality Customised Street wear, Customised Sports wears, Customised Sports Uniforms for Clothing Brands. Thinking To Startup a Clothing Brand we are here to Provide Cut and Sew Services Available at best Prices",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_21-59-22_UTC.txt,customized shorts and other customised clothing products are available we offer high quality customised street wear customised sports wears customised sports uniforms for clothing brands thinking to startup a clothing brand we are here to provide cut and sew services available at best prices,0,0
onlineshopping,Happy Wednesday! Your #toyoftheday today is a Mattel Masters of the Universe 200x Mutant Slime Pit and Mutant Warrior Playset.,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_21-59-34_UTC.txt,happy wednesday your toyoftheday today is a mattel masters of the universe 200x mutant slime pit and mutant warrior playset,0,0
onlineshopping,Denim is a timeless love! That's especially true for the Skyler Risen Flare Pants - available in sizes 1 - 3XL!,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_21-59-40_UTC.txt,denim is a timeless love thats especially true for the skyler risen flare pants available in sizes 1 3xl,0,0
onlineshopping,NEWEST DESIGN!!! Enhance Your Home or Office Decor!!! With BEAUTIFUL,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_21-59-49_UTC.txt,newest design enhance your home or office decor with beautiful,0,0
onlineshopping,#trouser #fashion #trousers #tshirt #tracksuit #hoodies #style #tracksuits #usa #shirt #sportswear #clothing #pants #hoodie #tshirts #pant #jacket #apparel #uk #dress #instagram #trouserstyles #pakistan #jeans #gymwear #ootd #onlineshopping #activewear #shorts #streetwear,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_21-59-53_UTC.txt,trouser fashion trousers tshirt tracksuit hoodies style tracksuits usa shirt sportswear clothing pants hoodie tshirts pant jacket apparel uk dress instagram trouserstyles pakistan jeans gymwear ootd onlineshopping activewear shorts streetwear,0,0
onlineshopping,Fashion that fits your lifestyle. Our pieces are built for those who move with intention—because your wardrobe should reflect who you are.,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-00-05_UTC.txt,fashion that fits your lifestyle our pieces are built for those who move with intentionbecause your wardrobe should reflect who you are,0,0
onlineshopping,"POOF! Who knew superpowers came in the form of unexpected air? Embrace your inner superhero (and awkward moments) with our “Queefing Is My Superpower” shirt! This hilarious and slightly inappropriate tee is perfect for those who love to shock, joke, and own their embarrassing moments like a queen.",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-00-06_UTC.txt,poof who knew superpowers came in the form of unexpected air embrace your inner superhero and awkward moments with our queefing is my superpower shirt this hilarious and slightly inappropriate tee is perfect for those who love to shock joke and own their embarrassing moments like a queen,0,0
onlineshopping,"Why did we choose our “It Girl” Emily to be the face of Better-Mode Fashion? All it takes is one look into those eyes to see that she is smart, confident, radiant, alluring, and most of all…….YOU!",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-00-08_UTC.txt,why did we choose our it girl emily to be the face of bettermode fashion all it takes is one look into those eyes to see that she is smart confident radiant alluring and most of allyou,0,0
onlineshopping,"Get ready to turn heads in this RESTOCKED maxi dress! 🩷✨ Grab this beauty now to add to your spring wardrobe! 😍 Plus, today only, enjoy FREE SHIPPING + receive a FREE BOW SWEATER when you use code: HAPPYSPRING at checkout! 🎀",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-00-12_UTC.txt,get ready to turn heads in this restocked maxi dress grab this beauty now to add to your spring wardrobe plus today only enjoy free shipping receive a free bow sweater when you use code happyspring at checkout,0,0
onlineshopping,A day in the life of precision. Every second tells a story. ⏳,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-00-14_UTC.txt,a day in the life of precision every second tells a story,0,0
onlineshopping,"🤑 Bold Looks, Unbeatable Prices!",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-00-15_UTC.txt,bold looks unbeatable prices,0,0
onlineshopping,Swipe for more Colours/live video,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-00-16_UTC.txt,swipe for more colourslive video,0,0
onlineshopping,"Cartera bolsotejida al crochet con totora o trapillo de tul. Aprovechála para la playa, para matera, para lucirte con este hermoso diseño 😎",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-00-18_UTC.txt,cartera bolsotejida al crochet con totora o trapillo de tul aprovechla para la playa para matera para lucirte con este hermoso diseo,0,0
onlineshopping,"When it comes to wardrobe essentials, a trusty white t-shirt can do no wrong. Whether you desire a slim-fit style or prefer a more vintage look, we're rounding up 10 best-selling and reviewer-approved white t-shirts for any style preference and budget.",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-00-20_UTC.txt,when it comes to wardrobe essentials a trusty white tshirt can do no wrong whether you desire a slimfit style or prefer a more vintage look were rounding up 10 bestselling and reviewerapproved white tshirts for any style preference and budget,0,0
onlineshopping,Only 3 of these beauties left! Grab them before they are gone! 💐✨,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-00-34_UTC.txt,only 3 of these beauties left grab them before they are gone,0,0
onlineshopping,"Customized Shorts and other Customised Clothing products are Available. We offer High Quality Customised Street wear, Customised Sports wears, Customised Sports Uniforms for Clothing Brands. Thinking To Startup a Clothing Brand we are here to Provide Cut and Sew Services Available at best Prices",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-00-42_UTC.txt,customized shorts and other customised clothing products are available we offer high quality customised street wear customised sports wears customised sports uniforms for clothing brands thinking to startup a clothing brand we are here to provide cut and sew services available at best prices,0,0
onlineshopping,"Quality in every stitch, detail in every angle 💯",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-01-00_UTC.txt,quality in every stitch detail in every angle,0,0
onlineshopping,⚜️🖤,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-01-11_UTC.txt,,0,0
onlineshopping,💎 Racer Back Maxi Dress,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-01-19_UTC.txt,racer back maxi dress,0,0
onlineshopping,BEIGE HALTER VEST & PANT SET 🥯,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-01-32_UTC.txt,beige halter vest pant set,0,0
onlineshopping,#اشتري_اونلاين🛒 كاش مايوه تل ⁣,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-01-33_UTC.txt,,0,0
onlineshopping,💜 SHOP & SAVE IN STYLE! 💜,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-01-58_UTC.txt,shop save in style,0,0
onlineshopping,Ramzan Arrival 🤍‼️,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-02-25_UTC.txt,ramzan arrival,0,0
onlineshopping,Ramzan Arrival 🤍‼️,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-02-29_UTC.txt,ramzan arrival,0,0
onlineshopping,Patek Philippe Geneve Watch Mineral glass High Quality Chain & Master Power Lock @anzashoppingstore,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-02-44_UTC.txt,patek philippe geneve watch mineral glass high quality chain master power lock anzashoppingstore,0,0
onlineshopping,New satin pants are now available @caramelle_fashionleb in S-M-L,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-02-58_UTC.txt,new satin pants are now available caramellefashionleb in sml,0,0
onlineshopping,New Arrival 🤍 for Ramzan 🤍,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-03-29_UTC.txt,new arrival for ramzan,0,0
onlineshopping,New Arrival 🤍 for Ramzan 🤍,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-03-33_UTC.txt,new arrival for ramzan,0,0
onlineshopping,New satin pants are now available @caramelle_fashionleb in S-M-L,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-03-51_UTC.txt,new satin pants are now available caramellefashionleb in sml,0,0
onlineshopping,"Klasična elegancija u tri nijanse – zlatni, roze-zlatni i srebrni prsten sa cirkonima koji nikad ne izlaze iz mode.  Savršen dodatak za svaki stil!.",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-04-16_UTC.txt,klasina elegancija u tri nijanse zlatni rozezlatni i srebrni prsten sa cirkonima koji nikad ne izlaze iz mode savren dodatak za svaki stil,0,0
onlineshopping,#trending #insta #meme #fashionblogger #viral #photoshoot #explorepage #india #likes #new #bhfyp #dance #tiktok #trending #reels #youtube #funnymemes #onlineshopping #trend #comment #comedy,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-04-34_UTC.txt,trending insta meme fashionblogger viral photoshoot explorepage india likes new bhfyp dance tiktok trending reels youtube funnymemes onlineshopping trend comment comedy,0,0
onlineshopping,I HAVE THE IDEAL GIFT FOR YOUR LOVED ONES,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-04-58_UTC.txt,i have the ideal gift for your loved ones,0,0
onlineshopping,Assalam o Alaikum.!,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-06-05_UTC.txt,assalam o alaikum,0,0
onlineshopping,My beautiful SMEG coffee machine ☕️❤️,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-06-17_UTC.txt,my beautiful smeg coffee machine,0,0
onlineshopping,"Bold, breezy, and beautifully embroidered. ✨ These cuffed jeans are a must-have for spring style!",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-06-27_UTC.txt,bold breezy and beautifully embroidered these cuffed jeans are a musthave for spring style,0,0
onlineshopping,❥ (𝐍𝐄𝐖) : @theglamempire 🫧📦,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-06-30_UTC.txt,theglamempire,0,0
onlineshopping,Are you ready for this? 😱 We present you Let's Party Sueded T-Shirt - Trendy T-Shirt - Cute Sueded Tee! 📢,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-06-42_UTC.txt,are you ready for this we present you lets party sueded tshirt trendy tshirt cute sueded tee,0,0
onlineshopping,Choose from a collection of trendy fall dresses just from our Lawn Embroidered Range. So what you are waiting for? Grab your favorite one now.,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-06-57_UTC.txt,choose from a collection of trendy fall dresses just from our lawn embroidered range so what you are waiting for grab your favorite one now,0,0
onlineshopping,"Michael had been running his handcrafted furniture business for over a decade. His craftsmanship was exceptional, and word-of-mouth kept him busy enough.",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-07-11_UTC.txt,michael had been running his handcrafted furniture business for over a decade his craftsmanship was exceptional and wordofmouth kept him busy enough,0,0
onlineshopping,Shine bright this spring with the Diamond Pattern Bling Short! ✨💎 A little sparkle and a lot of style.,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-07-55_UTC.txt,shine bright this spring with the diamond pattern bling short a little sparkle and a lot of style,0,0
onlineshopping,We'd like to extend a big thank you to @maris.adame! She walked in the Nuestra Cultura Gala this past weekend and absolutely rocked her look! Thank you for representing Bluebird Boutique in such a beautiful & confident way!,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-08-26_UTC.txt,wed like to extend a big thank you to marisadame she walked in the nuestra cultura gala this past weekend and absolutely rocked her look thank you for representing bluebird boutique in such a beautiful confident way,0,0
onlineshopping,Cómo Lograr que tu Marca Sea Más Humana en un Mundo Digital,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-08-46_UTC.txt,cmo lograr que tu marca sea ms humana en un mundo digital,0,0
onlineshopping,Now available at the Pop Topic shop! Items are also listed on our website WWW.POPTOPIC.SHOP,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-09-04_UTC.txt,now available at the pop topic shop items are also listed on our website wwwpoptopicshop,0,0
onlineshopping,"Collection : ""Tarot Voyage""",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-09-29_UTC.txt,collection tarot voyage,0,0
onlineshopping,My buddy came in today and picked up this Dogtown deck @5150skateshop #dogtownskates #skateshop #skateboardshop #mooresville #lakenorman #northcarolina #onlineshopping #instoreshopping,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-09-33_UTC.txt,my buddy came in today and picked up this dogtown deck 5150skateshop dogtownskates skateshop skateboardshop mooresville lakenorman northcarolina onlineshopping instoreshopping,0,0
onlineshopping,💯💯 Elegancija i moć u jednom outfitu! 💯💯,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-10-04_UTC.txt,elegancija i mo u jednom outfitu,0,0
onlineshopping,♡,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-10-08_UTC.txt,,0,0
onlineshopping,نرخى سيت(١٢هه زار),C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-10-16_UTC.txt,,0,0
onlineshopping,نرخى سيت(١٢هه زار),C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-11-08_UTC.txt,,0,0
onlineshopping,Magic Necklaces 💜✨,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-11-27_UTC.txt,magic necklaces,0,0
onlineshopping,نرخى سيت(١٢هه زار),C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-11-39_UTC.txt,,0,0
onlineshopping,Hello and welcome to Sweet Picks Shop!,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-11-44_UTC.txt,hello and welcome to sweet picks shop,0,0
onlineshopping,Sweatshirt Season.,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-12-33_UTC.txt,sweatshirt season,0,0
onlineshopping,💯💯 NOVA KOLEKCIJA!,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-13-01_UTC.txt,nova kolekcija,0,0
onlineshopping,Pre-order Only 🛍️!,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-13-38_UTC.txt,preorder only,0,0
onlineshopping,"Hunny, I'm Home Yarn T-Shirt",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-13-45_UTC.txt,hunny im home yarn tshirt,0,0
onlineshopping,"Link In Bio! An exciting deal awaits you! Get the engaging and educational 'Learning Resources Sorting Surprise Picnic Baskets' now at a discounted price of $9.00, originally valued at $12.59! 🎉 Ideal for keeping the youngsters actively learning & having fun! Hurry, because good deals won't last for long! 🔥\\n#Kesefdeals #LearningResources #PicnicBaskets #EducationalToys #SaleAlert #DealsOfTheDay #OnlineShopping #DiscountSales #BargainHunt",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-14-09_UTC.txt,link in bio an exciting deal awaits you get the engaging and educational learning resources sorting surprise picnic baskets now at a discounted price of 900 originally valued at 1259 ideal for keeping the youngsters actively learning having fun hurry because good deals wont last for long nkesefdeals learningresources picnicbaskets educationaltoys salealert dealsoftheday onlineshopping discountsales bargainhunt,0,0
onlineshopping,"Collection : ""Tarot Voyage""",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-14-27_UTC.txt,collection tarot voyage,0,0
onlineshopping,جاااااامد ف اللبس 🔥🔥,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-14-40_UTC.txt,,0,0
onlineshopping,#sapuneartizanale#sapunnatyral#artizanat#sapunmequmeshtdhie#kujdesiperlekuren#vlorealbania#kujdesiperlekuren#sapunearomatike#dhuratatepersonalizuara#dhuratatevecanta#onlineshop#onlinebussines#onlineshopping,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-14-41_UTC.txt,sapuneartizanalesapunnatyralartizanatsapunmequmeshtdhiekujdesiperlekurenvlorealbaniakujdesiperlekurensapunearomatikedhuratatepersonalizuaradhuratatevecantaonlineshoponlinebussinesonlineshopping,0,0
onlineshopping,🎉 Get Your $100 SHEIN Gift Card Now – Limited Time Offer! 🎉,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-14-57_UTC.txt,get your 100 shein gift card now limited time offer,0,0
onlineshopping,"⛅️☘️WITH THESE PRICES, WE'RE ALL LUCKY!☘️⛅️",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-15-19_UTC.txt,with these prices were all lucky,0,0
onlineshopping,نرخى (١٥هه زار),C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-15-37_UTC.txt,,0,0
onlineshopping,Swipe for more Colours,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-15-46_UTC.txt,swipe for more colours,0,0
onlineshopping,Dg00170,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-15-56_UTC.txt,dg00170,0,0
onlineshopping,Waiting for payday? 💵,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-16-07_UTC.txt,waiting for payday,0,0
onlineshopping,نرخى (١٥ههً زار),C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-16-37_UTC.txt,,0,0
onlineshopping,ع الطبيعة♥️♥️,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-16-46_UTC.txt,,0,0
onlineshopping,Huge clearance sale!,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-17-05_UTC.txt,huge clearance sale,0,0
onlineshopping,Dg00170,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-17-18_UTC.txt,dg00170,0,0
onlineshopping,"Collection : ""Tarot Voyage""",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-17-27_UTC.txt,collection tarot voyage,0,0
onlineshopping,Huge clearance sale!,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-17-31_UTC.txt,huge clearance sale,0,0
onlineshopping,"We are manufacturers of top quality sports wears, fashion wears, gym wears, dancing wears and leather wears too.",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-17-34_UTC.txt,we are manufacturers of top quality sports wears fashion wears gym wears dancing wears and leather wears too,0,0
onlineshopping,Elevate Your Campaigns with Us! 🌟,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-17-42_UTC.txt,elevate your campaigns with us,0,0
onlineshopping,RED ALERT 🚨 @dripbox_clothing,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-17-43_UTC.txt,red alert dripboxclothing,0,0
onlineshopping,Huge clearance sale!,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-18-17_UTC.txt,huge clearance sale,0,0
onlineshopping,Huge clearance sale!,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-18-39_UTC.txt,huge clearance sale,0,0
onlineshopping,Choose from a collection of trendy fall dresses just from our Lawn Embroidered Range. So what you are waiting for? Grab your favorite one now.,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-19-08_UTC.txt,choose from a collection of trendy fall dresses just from our lawn embroidered range so what you are waiting for grab your favorite one now,0,0
onlineshopping,RED ALERT 🚨 @dripbox_clothing,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-19-12_UTC.txt,red alert dripboxclothing,0,0
