Folder,Caption,File Path
onlineshopping,"⛅️☘️WITH THESE PRICES, WE'RE ALL LUCKY!☘️⛅️",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-15-19_UTC.txt
onlineshopping,نرخى (١٥هه زار),C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-15-37_UTC.txt
onlineshopping,Swipe for more Colours,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-15-46_UTC.txt
onlineshopping,Dg00170,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-15-56_UTC.txt
onlineshopping,Waiting for payday? 💵,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-16-07_UTC.txt
onlineshopping,نرخى (١٥ههً زار),C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-16-37_UTC.txt
onlineshopping,ع الطبيعة♥️♥️,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-16-46_UTC.txt
onlineshopping,Huge clearance sale!,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-17-05_UTC.txt
onlineshopping,Dg00170,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-17-18_UTC.txt
onlineshopping,"Collection : ""Tarot Voyage""",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-17-27_UTC.txt
onlineshopping,Huge clearance sale!,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-17-31_UTC.txt
onlineshopping,"We are manufacturers of top quality sports wears, fashion wears, gym wears, dancing wears and leather wears too.",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-17-34_UTC.txt
onlineshopping,Elevate Your Campaigns with Us! 🌟,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-17-42_UTC.txt
onlineshopping,RED ALERT 🚨 @dripbox_clothing,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-17-43_UTC.txt
onlineshopping,Huge clearance sale!,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-18-17_UTC.txt
onlineshopping,Huge clearance sale!,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-18-39_UTC.txt
onlineshopping,Choose from a collection of trendy fall dresses just from our Lawn Embroidered Range. So what you are waiting for? Grab your favorite one now.,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-19-08_UTC.txt
onlineshopping,RED ALERT 🚨 @dripbox_clothing,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-19-12_UTC.txt
onlineshopping,Swipe for more Colours,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-20-12_UTC.txt
onlineshopping,Dg0080,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-20-29_UTC.txt
onlineshopping,Don't Talk To Me Crewneck Sweatshirt,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-20-41_UTC.txt
onlineshopping,"This is HUGE!! Arieyl just leveled up in every way >>> simpler checkout, Apple Pay, Shopify, 𝐅𝐑𝐄𝐄 𝐒𝐇𝐈𝐏𝐏𝐈𝐍𝐆 𝐨𝐧 𝐨𝐫𝐝𝐞𝐫𝐬 $𝟓𝟎+… 𝐀𝐍𝐃 𝐥𝐨𝐰𝐞𝐫 𝐩𝐫𝐢𝐜𝐞𝐬?!",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-21-05_UTC.txt
onlineshopping,RED ALERT 🚨 @dripbox_clothing,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-21-17_UTC.txt
onlineshopping,Dg0080,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-21-50_UTC.txt
onlineshopping,"Collection : ""Tarot Voyage""",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-22-05_UTC.txt
onlineshopping,RED ALERT 🚨 @dripbox_clothing,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-22-30_UTC.txt
onlineshopping,Dg00100,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-22-43_UTC.txt
onlineshopping,"WHITE Oud Attar is a rare and exquisite fragrance derived from the precious agarwood, known for its deep, woody, and captivating aroma. What sets WHITE Oud apart is its lighter, more refined scent profile, making it a versatile choice for both men and women.",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-23-05_UTC.txt
onlineshopping,Dg00100,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-23-40_UTC.txt
onlineshopping,"WHITE Oud Attar is a rare and exquisite fragrance derived from the precious agarwood, known for its deep, woody, and captivating aroma. What sets WHITE Oud apart is its lighter, more refined scent profile, making it a versatile choice for both men and women.",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-23-55_UTC.txt
onlineshopping,"WHITE Oud Attar is a rare and exquisite fragrance derived from the precious agarwood, known for its deep, woody, and captivating aroma. What sets WHITE Oud apart is its lighter, more refined scent profile, making it a versatile choice for both men and women.",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-24-21_UTC.txt
onlineshopping,"Collection : ""Tarot Voyage""",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-24-22_UTC.txt
onlineshopping,Whatsapp or Dm us to order 🛒,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-24-33_UTC.txt
onlineshopping,RED ALERT 🚨 @dripbox_clothing,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-24-36_UTC.txt
onlineshopping,Huge clearance sale!,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-24-49_UTC.txt
onlineshopping,Dg0040,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-25-19_UTC.txt
onlineshopping,Customer's Order😍💜 PleaseSwipe❤️ Mules🌸Bag👜Green 💚,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-25-52_UTC.txt
onlineshopping,"Stay warm, stay stylish. Our signature crewnecks are now on sale—because you deserve comfort without compromise. Enjoy 15% OFF with code: CREW15.",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-26-10_UTC.txt
onlineshopping,Dg0040,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-26-11_UTC.txt
onlineshopping,"You asked, We listened! 🙌🙌 We're bringing back 6 Inch Stainless Steel Boning Knife 📢",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-26-32_UTC.txt
onlineshopping,RED ALERT 🚨 @dripbox_clothing,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-26-40_UTC.txt
onlineshopping,🔥 Selling fast! Grab yours before it’s gone! #ShopWithNayNay”**,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-27-11_UTC.txt
onlineshopping,"Oh, but yes!!!",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-27-53_UTC.txt
onlineshopping,Huge clearance sale!,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-28-02_UTC.txt
onlineshopping,Dg0050,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-28-03_UTC.txt
onlineshopping,Los mejores jeans hechos en México🇲🇽✅ Con la mejor mezclilla💙 Luce espectacular y cómoda siempre💁🏼‍♀️⚜️ #jeans #jeanslovers #jeansfashion #fabricantes #moda #mayoreo #menudeo #jeansdama #jeansmom #jeanscargo #jeanswideleg #jeansskinny #guadalajara #enviosnacionales #denim #denimlovers #quality #onlineshopping #autentica #exclusiva #diseñosexclusivos #calidad #mezclillapremium #mezclillastyle #aesthetic #trending,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-28-06_UTC.txt
onlineshopping,"Cade with a beautiful Upper Yakima Bow! Fishing has been great, and the upper river is still in good shape. Check our bio for the most recent fishing report.",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-28-07_UTC.txt
onlineshopping,Los mejores jeans hechos en México🇲🇽✅ Con la mejor mezclilla💙 Luce espectacular y cómoda siempre💁🏼‍♀️⚜️ #jeans #jeanslovers #jeansfashion #fabricantes #moda #mayoreo #menudeo #jeansdama #jeansmom #jeanscargo #jeanswideleg #jeansskinny #guadalajara #enviosnacionales #denim #denimlovers #quality #onlineshopping #autentica #exclusiva #diseñosexclusivos #calidad #mezclillapremium #mezclillastyle #aesthetic #trending,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-28-13_UTC.txt
onlineshopping,Los mejores jeans hechos en México🇲🇽✅ Con la mejor mezclilla💙 Luce espectacular y cómoda siempre💁🏼‍♀️⚜️ #jeans #jeanslovers #jeansfashion #fabricantes #moda #mayoreo #menudeo #jeansdama #jeansmom #jeanscargo #jeanswideleg #jeansskinny #guadalajara #enviosnacionales #denim #denimlovers #quality #onlineshopping #autentica #exclusiva #diseñosexclusivos #calidad #mezclillapremium #mezclillastyle #aesthetic #trending,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-28-14_UTC.txt
onlineshopping,TECHNO TRADE SOLUTIONS LIMITED,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-28-31_UTC.txt
onlineshopping,#Aldo sifarisimiz 😍 çox şirin🍬🍭,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-28-43_UTC.txt
onlineshopping,Dg0050,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-29-04_UTC.txt
onlineshopping,Transition into Warmer weather with this adorable romper 😍,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-29-58_UTC.txt
onlineshopping,Tema: BOB MCCUNE FISICOCULTURISMO CLÁSICO,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-30-06_UTC.txt
onlineshopping,Stay tuned…🤭🤭🤭🤭🤭,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-30-16_UTC.txt
onlineshopping,Come shop our trendy inventory! 🩷have questions? Please call @225-293-4168 #platoscloset #batonrouge #shoplocal #ootd #fashion #instastyle #onlineshopping #shopsmall #shopping #sale #online #shop #clothes #newarrivals #gentlyused,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-30-22_UTC.txt
onlineshopping,RED ALERT 🚨 @dripbox_clothing,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-30-36_UTC.txt
onlineshopping,#watches #watch #watchesofinstagram #watchcollector #watchoftheday #watchaddict #watchfam #watchlover #wristwatch #rolex #fashion #instawatch #watchgeek #horology #watchnerd #watchphotography #timepiece #watchmania #luxury #luxurywatches #wristshot #dailywatch #jamtangan #watchcollection #seiko #luxurywatch #wristporn #onlineshopping #watchuseek #style @zenith @hadleyroma,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-30-45_UTC.txt
onlineshopping,RED ALERT 🚨 @dripbox_clothing,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-31-48_UTC.txt
onlineshopping,#watches #watch #watchesofinstagram #watchcollector #watchoftheday #watchaddict #watchfam #watchlover #wristwatch #rolex #fashion #instawatch #watchgeek #horology #watchnerd #watchphotography #timepiece #watchmania #luxury #luxurywatches #wristshot #dailywatch #jamtangan #watchcollection #seiko #luxurywatch #wristporn #onlineshopping #watchuseek #style,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-32-40_UTC.txt
onlineshopping,Dg00120,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-33-16_UTC.txt
onlineshopping,⚫️Paisley All Over Print⚫️,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-33-21_UTC.txt
onlineshopping,RED ALERT 🚨 @dripbox_clothing,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-33-44_UTC.txt
onlineshopping,Petal Parade Body Mist,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-33-46_UTC.txt
onlineshopping,Dg00120,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-34-37_UTC.txt
onlineshopping,Ramadan Collection 2025 🌙,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-35-10_UTC.txt
onlineshopping,STATUS ANXIETY,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-35-43_UTC.txt
onlineshopping,RED ALERT 🚨 @dripbox_clothing,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-36-46_UTC.txt
onlineshopping,Customized Sublimation Print zipper T. Shrit and other Products,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-37-29_UTC.txt
onlineshopping,RED ALERT 🚨 @dripbox_clothing,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-37-59_UTC.txt
onlineshopping,Polo Tracksuits available 🩸,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-38-18_UTC.txt
onlineshopping,Check out Adorable 🥰 Jayne Moore all dressed in VintageGypsy Boutique!!,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-38-49_UTC.txt
onlineshopping,Main Character Energy,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-39-06_UTC.txt
onlineshopping,#1gramgold #onegramjewellery #1gram #onlineshopping #shopping #onlineshopping #Victoria #Victoriajewellery #reels #trending,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-39-39_UTC.txt
onlineshopping,Guess x Northface x Nike Zions ☑️,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-39-43_UTC.txt
onlineshopping,☾ • Teddy Speendoekjes • 🧸 Personaliseer deze leuke doekjes met naam • GIFT IDEA: helemaal leuk om als kraamcadeautje te geven • ✩,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-40-03_UTC.txt
onlineshopping,Upcoming launch sunflower khadhi cotton 🌻🌻🌻🌻,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-40-32_UTC.txt
onlineshopping,Bape Top x Bape Pants x Nike - Ja Morants,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-41-03_UTC.txt
onlineshopping,"Limited Edition Coach Bag, with tags! 🏷️",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-42-08_UTC.txt
onlineshopping,Tomorrow's ticket is avalible and confirmed❤️🖤,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-44-14_UTC.txt
onlineshopping,☀️ Summer Collection 2025 ☀️,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-44-49_UTC.txt
onlineshopping,Sipariş için dm den iletişime geçebilirsiniz 🙏🏻💕,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-45-09_UTC.txt
onlineshopping,☀️ Summer Collection 2025 ☀️,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-45-14_UTC.txt
onlineshopping,☀️ Summer Collection 2025 ☀️,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-45-49_UTC.txt
onlineshopping,"Our product line features an enormous array of high-quality, affordable merchandise. Visit our Online Superstore! FREE shipping in USA!",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-46-19_UTC.txt
onlineshopping,🌙RAMADAN SPECIAL🌙,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-46-22_UTC.txt
onlineshopping,"NEW DESIGN called "" Friendship has NO COLOR""",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-46-34_UTC.txt
onlineshopping,Tomorrow's ticket is avalible and confirmed,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-46-39_UTC.txt
onlineshopping,Dg00155,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-46-51_UTC.txt
onlineshopping,ORLY GLOSSER ia a high shine top coat that gives your polish lasting protection and a gorgeously glossy finish.,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-48-13_UTC.txt
onlineshopping,Dg00155,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-48-27_UTC.txt
onlineshopping,Dg0085,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-49-01_UTC.txt
onlineshopping,Our new space is taking a little longer than antcipated. So we decided to have a few pop ups while we wait. The first one being this weekend.,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-49-06_UTC.txt
onlineshopping,"The beautiful Baia rug from the ALTRO MONDO Collection! Named after the star-studded Italian nightclub frequented by Disco-era icons like Grace Jones and Amanda Lear, this sensational hide rug features a mosaic of natural hide tones enhanced with a splash of silver metallic.  Explore the full collection on our website!",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-49-25_UTC.txt
onlineshopping,اكواب الفصول الاربعة توفرت 😍,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-50-02_UTC.txt
onlineshopping,اكواب الفصول الاربعة توفرت 😍,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-50-18_UTC.txt
onlineshopping,Dg0085,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-50-24_UTC.txt
onlineshopping,اكواب الفصول الاربعة توفرت 😍,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-50-31_UTC.txt
onlineshopping,From a cold day a few years back. I have some prime days for Skwala action in mid-late March available. Shoot me a message to get on the water!,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-50-51_UTC.txt
onlineshopping,Tomorrow's ticket is avalible and confirmed🚨❤️🖤,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-50-58_UTC.txt
onlineshopping,Dg00130,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-51-10_UTC.txt
onlineshopping,It's Auction Day-1 and time is almost up to bid on these MILO BAUGHMAN FOR FLAIR FURNITURE MCM CUT-OUT LOUNGE CHAIRS in our February 26th & 27th MCM and Arts & Crafts auctions.mclarenauction.com to view the entire catalog and get registered to bid!.,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-51-17_UTC.txt
onlineshopping,Dm or Whatsapp us to order,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-51-29_UTC.txt
onlineshopping,Apni Marji ka Raja 👑⚜️...,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-51-43_UTC.txt
onlineshopping,Dg00130,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-52-21_UTC.txt
onlineshopping,#inspo 👢,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-53-13_UTC.txt
onlineshopping,•KINDEY/MIYARAM🧶,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-53-49_UTC.txt
onlineshopping,ITS #WEARITWEDNESDAY @everyone POST YOUR #SELFIES AND TAG ME  AND BE ENTERED TO #WIN #FREE #BLING !! #PAPARAZZIACCESSORIES #PAPARAZZI #ONLINESHOPPING #SHOP #JOINME #JEWELRY #5DOLLARBLING #WEDNESDAY,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-54-02_UTC.txt
onlineshopping,Yepyeni 🧡🧡 𝘄𝘄𝘄.𝗴𝘂𝗺𝘂𝘀𝗹𝗮𝗽𝗶𝘀.𝗰𝗼𝗺  #shopping #instashopping #onlineshopping #fashion #style #love #follow #design #instagram #tasarım #moda #elişi #doğaltaş #naturalstone #925 #gümüş #silver #alışveriş #ankara #yüzük #bileklik #şahmeran #kolye #küpe #set #2025,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-55-27_UTC.txt
onlineshopping,atsurotayama Floating with layer.,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-55-51_UTC.txt
onlineshopping,It's Auction Day-1 and time is almost up to bid on this L. & J.G. STICKLEY QUARTERSAWN OAK GRANDFATHER CLOCK MODEL 86 in our February 26th & 27th MCM and Arts & Crafts auctions.mclarenauction.com to view the entire catalog and get registered to bid!.,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-56-25_UTC.txt
onlineshopping,"🤞तेरी हर मुस्कान में मेरा सब कुछ छुपा है, 😊तेरे बिना मेरा दिल बेरहम है।""💯🫀@istiar_ahmed_official",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-56-33_UTC.txt
onlineshopping,Don't wanna break the bank? Then it's the perfect sneaker for your babygirl...,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-56-47_UTC.txt
onlineshopping,Living life by my own terms😎😏⚡...,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-57-42_UTC.txt
onlineshopping,For I Know The Plans I Have For You,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-59-27_UTC.txt
onlineshopping,"𝙂𝙚𝙞𝙣𝙨𝙥𝙞𝙧𝙚𝙚𝙧𝙙 𝙙𝙤𝙤𝙧 𝙨𝙣𝙚𝙡𝙝𝙚𝙞𝙙, 𝙜𝙚𝙢𝙖𝙖𝙠𝙩 𝙫𝙤𝙤𝙧 𝙛𝙖𝙣𝙨!🚀",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_23-00-03_UTC.txt
onlineshopping,Stripes with a touch of sparkle 💙✨ The embellished blouse that’s as unique as you are!,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_23-00-10_UTC.txt
onlineshopping,3-Piece White Dress – Little Family,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_23-00-11_UTC.txt
onlineshopping,"Cute Teddy Bears Garden Flag 19""x27"" Double-Sided Yard Flags for Outside Outdoor All Seasonal Decoration",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_23-00-12_UTC.txt
onlineshopping,#linkinbio #shoponline #onlineshopping #winchester #winchesterwildcat #wildcat #forgedcarbongray #bronsonandbronson #kingstonontario #ontariocanada #smallbusiness #localbusiness #familyownedandoperated #canadiansmallbusiness,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_23-00-13_UTC.txt
onlineshopping,"💃🏻¡Descubre @Paco_lola! 🍷✨ Una forma joven y moderna de disfrutar el vino, reconocida en todo el mundo por su imagen sofisticada y divertida. Sé parte de la nueva generación de amantes del vino. ¡Salud! 😎🍷",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_23-00-14_UTC.txt
onlineshopping,💥💥 NEW HOBBY MIO PRODUCT!! 💥💥,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_23-00-15_UTC.txt
onlineshopping,💚Know someone named ✨JOSIE✨ who would love this hat?! Leave an emoji in the comments for a chance to WlN!,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_23-00-16_UTC.txt
onlineshopping,"Get ready to dance like an angel with Saint Augustin's inspiring words in mind! Whether you're a dance pro or just learning the steps, show off your love for dancing and faith with our exclusive design. Shop our collection of tshirts, hoodies, mugs, and more at the Genuflect Store. Check out our profile for the link to shop now!",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_23-00-32_UTC.txt
onlineshopping,💄 I only have (1) Poppy & Pout Tinted Lip Balm let in each color!,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_23-00-53_UTC.txt
onlineshopping,"Your home, but make it five-star. ✨🏨",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_23-01-01_UTC.txt
onlineshopping,✨ Elegancija i stil u jednom! ✨,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_23-01-19_UTC.txt
onlineshopping,"It's Auction Day-1 and time is almost up to bid on this 1930s CATALINA POTTERY IVORY GLAZE ARTS & CRAFTS STYLE ""INDIAN VASE"" in our February 26th & 27th MCM and Arts & Crafts auctions.mclarenauction.com to view the entire catalog and get registered to bid!.",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_23-01-35_UTC.txt
onlineshopping,Rupees 2000 Only,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_23-01-45_UTC.txt
scamalert,"#engidex is scamming crypto users, stealing their funds, and refusing withdrawals. Lost Ethereum or USDT? Contact me to recover your money now!",C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_17-59-30_UTC.txt
scamalert,"#Notzy is scamming crypto users, stealing their funds, and refusing withdrawals. Lost Ethereum or USDT? Contact me to recover your money now!",C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_17-59-51_UTC.txt
scamalert,🚨 WARNING: #Kresbit is scamming investors! 🚨,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_18-00-07_UTC.txt
scamalert,Suspicious email? Potential scam?,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_18-00-11_UTC.txt
scamalert,As hospice scams become more,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_18-00-20_UTC.txt
scamalert,🚨 WARNING: #Kresbit is scamming investors! 🚨,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_18-01-42_UTC.txt
scamalert,"🚨 #Feedash is blocking withdrawals and stealing funds from crypto holders! If you’ve lost USDT, ETH, or other cryptocurrencies, reach out to me now for professional recovery assistance!",C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_18-02-05_UTC.txt
scamalert,🚨 STAY SAFE!,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_18-02-06_UTC.txt
scamalert,Think Twice Before Trusting #Lobitcoin,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_18-03-30_UTC.txt
scamalert,"This platform is a scam! If you’re struggling to withdraw your cryptocurrencies, reach out now to recover your funds!",C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_18-03-57_UTC.txt
scamalert,🚨#Swiftcryptox is a scam,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_18-06-10_UTC.txt
